toi,tid,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,koi_disposition
3242.01,209923610,211.181028,-55.447698,-10.441,-2.561,2459356.23,3.0001627,2.892,10600,15.0659,1151.61,1622,12.3666,676.235,6695,4.27,1.45,CANDIDATE
3243.01,209707800,210.884268,-55.44311,-11.3,-2.8,2459359.348,2.0519085,1.778,10320,14.7471,1024.7,1576,11.7219,370.553,6386.3,4.33418,1.42,CANDIDATE
3244.01,208091447,207.892594,-59.762737,-8.286,-5.243,2458620.952,4.6606892,2.863,6370,21.5363,1436.15,1715,12.3921,1206.98,8608,3.94,2.6,CANDIDATE
3245.01,203476998,217.801851,-23.054805,4.19,-1.987,2459354.766,2.8977031,4.148,10130,17.057,2102.4,1886,12.6561,881.501,6397,4.1,1.67,CANDIDATE
3246.01,179715231,213.538657,-37.558384,-8.519,14.559,2459351.9,4.319754,2.78,10910,13.1542,335.6,1192,12.2936,486.177,5783,4.26,1.25,CANDIDATE
3247.01,167597352,216.219416,-38.014361,-3.86,4.582,2459350.58,5.3305676,2.887,5820,15.5434,277.237,1136,12.8813,1100.56,6076,3.89,2.01,CANDIDATE
3248.01,165667705,203.846742,-38.28398,6.439,-0.056,2459329.066,3.2782956,3.38,8280,12.1111,622.203,1391,12.6831,576.031,5544,4.19,1.32,CANDIDATE
3249.01,159262969,219.568388,-40.751081,10.281,-10.194,2459360.095,3.2420704,2.535,10600,12.4447,368.009,1220,13.3359,691.946,5570.7,4.26,1.21,CANDIDATE
325.01,66413476,13.877098,-33.512305,15.485,-28.463,2458357.721,4.36907,1.308,3970,5.94716,26.8795,634,12.004,180.753,4391,4.36,0.9,CANDIDATE
3250.01,125424836,210.096262,-22.34234,-27.257,8.78,2459330.61,3.2806578,2.93,9820,11.5452,535.248,1340,12.0858,410.674,5717,4.3,1.18,CANDIDATE
3251.01,121194926,224.78787,-40.870645,-1.585,-3.482,2459357.47,2.0694143,1.768,2900,10.50417995,355.909,1175.803988,12.27,728.917,5788.7,4.33418,1.23,CANDIDATE
3252.01,112037211,209.185479,-35.288854,-47.847,-46.207,2459352.704,4.3636327,2.407,10410,9.0556,121.921,925,12.4299,280.347,5042,4.48,0.87,CANDIDATE
3253.01,112037203,209.183512,-35.292443,-47.7,-46.082,2458619.606,4.3622356,2.645,18670,11.0608,89.5299,856,13.2041,277.718,4486,4.5,0.78,FALSE POSITIVE
3254.01,107506563,212.731306,-31.240072,-2.688,-12.038,2459357.816,1.6832809,2.356,12430,10.50417995,355.909,1175.803988,13.201,555.221,5286.9,4.33418,1.23,CANDIDATE
3255.01,83395136,214.96711,-28.921092,-24.857,5.741,2459359.363,2.2458338,1.462,10280,8.19934,121.462,924,13.2494,256.899,4377,4.51,0.76,CANDIDATE
3256.01,322901324,124.321302,-78.014945,0.288,7.521,2459379.229,6.3096313,2.761,4370,6.46255,148.356,972,12.5755,426.474,5829,4.5,0.96,CANDIDATE
3257.01,76505260,228.684363,-31.902206,-12.355,-0.119,2459356.442,2.5336422,2.865,13290,29.183,3022.37,2065,13.2608,761.766,6038,4.22,1.36,FALSE POSITIVE
3258.01,369789627,157.014455,-85.529118,-12.812,20.454,2459360.105,1.227961,1.69,2260,10.50417995,560.674,1355,12.6593,370.553,4508,4.33418,1.23,CANDIDATE
3259.01,68523365,202.792828,-58.289062,-18.556,0.833,2459359.44,3.4470312,2.677,15240,11.2549,352.463,1207,12.9104,411.798,5629,4.53,0.9,CANDIDATE
3260.01,370138999,48.785978,-75.72207,5.395,25.123,2459365.448,11.4520097,3.017,1500,9.64471,296.562,1156,12.1225,599.768,6193,4.15,1.52,CANDIDATE
3261.01,358070912,47.728524,-73.531972,50.289,34.587,2460014.963,0.8831279,1.651686,2068.067488,4.3749094,1586.210008,1609.570193,12.4923,300.141,5151.4,4.51,0.86,CONFIRMED
3262.01,280096473,46.360258,-74.472778,15.007,0.936,2460018.71,12.8770845,1.9419484,7385.120865,10.8337698,112.6342216,830.8781535,12.0461,404.221,5953,4.39,1.10769,CANDIDATE
3263.01,469821652,300.625098,-74.344504,-11.704,3.11,2460101.904,5.6155837,4.495,2690,7.87868,627.845,1394,11.7593,480.702,5998,4.13,1.51,CANDIDATE
3264.01,468055102,286.481864,-35.815774,-5.13,-6.863,2459057.26,3.3133491,3.881,8900,14.7466,1705.48,1790,12.6347,867.089,6690,4.21,1.56,CANDIDATE
3265.01,466167563,299.089231,-60.177164,3.321,-5.354,2459060.244,3.3792968,1.196,6680,10.50417995,138.369,955,12.599,637.042,6125.1,4.33418,1.23,CANDIDATE
3266.01,451566438,270.950419,-86.309236,21.685,-12.002,2459383.43,3.7462806,2.078,6670,17.5312,819.165,1175.803988,12.2613,334.472,5737,4.33418,1.12,CANDIDATE
3267.01,410372968,290.91348,-70.609525,-8.393,-23.077,2460098.317,2.7674682,2.997,5740,11.0509,932.409,1539,12.8058,714.829,5890,4.17,1.41,CANDIDATE
3268.01,410358456,60.057545,-87.911943,36.876,43.805,2459387.335,1.8641295,1.42,4130,6.95296,302.749,1162,11.9039,272.053,5293,4.38,1.02,CANDIDATE
3269.01,410314178,37.613585,-84.053383,18.107,19.593,2459385.661,4.132031,1.354,4220,3.73783,76.3127,823,12.839,489.606,5657.6,4.33418,0.53,CANDIDATE
327.01,206669860,343.633009,-34.502725,-5.904,2.902,2459066.817,10.0550764,3.3888241,13107.71414,20.5931944,223.3992486,986.030109,13.4573,958.071,5960,4.23,1.31971,CANDIDATE
3270.01,407922734,290.676649,-76.322332,-1.585,-3.482,2459384.723,6.4751256,2.217,23500,10.50417995,37.2725,688,12.2017,370.553,4899.8,4.33418,1.23,CANDIDATE
3271.01,406236094,292.968878,-52.645652,-1.585,-3.482,2459052.565,4.1394473,2.94,4070,12.776,454.749,1175.803988,11.059,365.226,6014.9,4.33418,1.96,CANDIDATE
3272.01,388280249,126.256924,-85.1578,-13.003,18.584,2459387.057,3.146714,2.106,7360,12.1786,215.374,1067,13.2598,611.415,5197,4.11,1.37,CANDIDATE
3273.01,372443687,318.360827,-66.481594,18.764,-35.089,2459052.958,4.2955192,2.874,20630,13.6703,302.917,1162,12.3525,396.881,5875,4.51,0.95,CANDIDATE
3274.01,360822008,304.233188,-55.874695,4.741,-20.784,2459056.461,2.9075077,2.92,10020,12.0308,677.605,1421,12.9127,599.012,5709,4.3,1.18,CANDIDATE
3275.01,325275736,318.356223,-73.064186,-3.842,-19.121,2459027.741,20.5020769,7.382,17680,11.7145,66.4002,795,13.445,311.738,4511,4.51,0.78,CANDIDATE
3276.01,320327056,295.508668,-59.35635,10.541,-2.945,2459048.054,7.0327412,3.044,17290,11.4154,68.7158,802,12.6919,297.407,5021,4.52,0.83,CANDIDATE
3277.01,319568619,290.856966,-54.330649,36.496,-117.534,2459058.439,1.5265889,1.688,23630,12.3611,391.362,1239,12.7572,273.098,4887,4.57,0.77,CANDIDATE
3278.01,304130406,291.866861,-62.094877,-3.582,-11.209,2458680.815,3.2464257,2.082,8430,12.7086,297.123,1156,13.5215,904.752,5729,4.19,1.35,CANDIDATE
3279.01,179987678,11.092003,-75.629805,19.903,5.887,2460126.929,0.4191451,0.9767422,1898.260865,6.1769613,14526.55281,2800.015216,12.6889,614.459,5430,4.4,1.39542,CANDIDATE
328.01,139357541,349.487743,-43.925529,12.568,2.348,2459063.354,4.4781603,1.5774426,4339.834545,9.2972393,571.7432004,1247.153764,12.7703,659.967,6074,4.33,1.20333,CANDIDATE
3280.01,290302491,328.277886,-77.198103,-4.697,2.733,2459054.05,3.8348994,3.138,4600,10.5061,559.599,1354,13.0099,793.087,5849.3,4.08,1.56,CANDIDATE
3281.01,254142310,286.528834,-38.990524,-7.266,-17.299,2459052.424,9.3108074,5.27,2860,10.1812,336.791,1193,11.1165,467.976,6243,3.97,1.89,CANDIDATE
3283.01,201660996,288.951272,-56.354296,13.055,-12.001,2459055.629,3.502221,2.911,13290,14.1347,533.699,1339,12.4005,527.005,5983,4.31,1.21,CANDIDATE
3284.01,166220082,295.191984,-49.420378,-3.055,4.031,2459059.423,0.8102219,0.737,820,7.01523,1338.85,1685,11.0125,511.737,6329,3.92,2.03,CANDIDATE
3285.01,114181798,295.315233,-35.246927,2.341,-0.123,2459058.995,2.7022764,2.856,11200,15.3559,925.842,1536,12.6771,614.218,5969,4.17,1.43,CANDIDATE
3286.01,113648563,293.856895,-38.43229,1.101,-20.222,2459060.316,2.0325685,1.312,18260,11.846,175.933,1014,12.926,312.259,4950,4.49,0.85,CANDIDATE
3287.01,113117112,292.757611,-31.633962,2.017,-2.999,2459055.336,2.7176413,3.285,12100,17.2275,1649.78,1775,13.0201,988.609,6567,4.21,1.52,CANDIDATE
3288.01,79920467,297.110316,-43.018001,-6.522,-20.114,2459057.731,1.4338615,1.61,31360,12.3818,158.892,989,13.2956,200.5,3913,4.59,0.67,CANDIDATE
3289.01,31786438,289.343349,-33.054784,2.139,-2.323,2459059.528,1.4259934,1.434,4670,12.6369,910.147,1530,12.8999,915.052,5955,3.99,1.75,CANDIDATE
329.01,169765334,351.321095,-15.634631,52.133,5.002,2459090.797,5.7042858,4.061264,940.986289,5.0247868,576.8749367,1249.942881,10.6929,284.388,5560.5,4.01,1.61148,CONFIRMED
3290.01,31697707,289.140291,-34.781754,12.969,-40.915,2459059.767,3.910946,3.28,5210,10.6878,497.733,1315,11.3612,369.444,5642,4.07,1.54,FALSE POSITIVE
3291.01,464593883,286.967116,-63.991599,-0.715,-17.382,2458672.602,9.0653768,2.062,8550,9.03928,27.2384,1175.803988,12.7602,363.935,5302,4.33418,0.95,CANDIDATE
3292.01,464481762,284.211364,-61.717588,2.332,-14.813,2460099.805,4.2545208,4.3764889,9168.779167,13.8532978,718.999383,1320.693009,13.3827,894.68,5674,4.13,1.43536,CANDIDATE
3293.01,464445045,282.51078,-62.094156,0.105,1.607,2458679.954,2.589659,3.385,7430,14.9823,2190.57,1905,13.1675,1270.93,6650,4.1,1.75,CANDIDATE
3294.01,464280516,279.640407,-62.301798,-26.085,20.932,2458680.361,2.5658729,2.425,10050,14.4803,351.223,1206,11.481,286.439,5003,4.33418,1.39,CANDIDATE
3295.01,456574511,282.011353,-57.545386,5.638,-6.194,2458676.06,3.4379994,3.855,8370,13.3167,1192.84,1637,13.2972,981.113,6193,4.2,1.44,CANDIDATE
3296.01,456560485,281.55889,-57.694363,-2.528,-27.372,2458678.205,5.9493696,3.678,10370,11.8844,235.266,1091,12.3726,437.919,5590,4.31,1.15,CANDIDATE
3297.01,451538240,264.825476,-87.299445,1.603,-10.312,2459382.028,3.9349141,4.189,7660,14.3155,1051.8,1586,13.0197,900.488,6200,4.1,1.61,CANDIDATE
3298.01,407772585,274.804997,-71.793902,5.877,-11.07,2459388.725,3.0537856,1.731,12440,17.9453,583.27,1369,12.2415,588.129,6103,4.17,1.46,CANDIDATE
3299.01,390723664,281.311417,-47.086382,7.908,-6.263,2458676.816,2.9264345,3.182,7890,6.98436,557.455,1353,13.3888,417.019,5121,4.57,0.8,CANDIDATE
330.01,27966179,358.751682,-22.538908,25.159,-36.495,2459091.764,4.2794669,2.4641339,17011.27986,9.0099926,74.8950024,750.296567,12.8696,200.326,4314,4.57,0.703041,CANDIDATE
3300.01,384299730,246.034734,-82.550772,-10.073,-18.396,2459381.701,6.6926834,5.96,3180,9.62132,678.724,1421,12.6579,791.797,5918,3.98,1.75,CANDIDATE
3301.01,384016413,240.470403,-78.602561,-6.882,-3.246,2459380.942,5.451593,3.628,3490,11.1974,359.92,1231,12.5815,786.257,5773,3.91,1.87,CANDIDATE
3302.01,383299778,185.130699,-84.916673,-13,-9.03,2460069.672,1.5570251,1.431,4220,10.9349,1213.68,1644,12.909,705.625,5590,4.08,1.5,CANDIDATE
3303.01,381982417,284.048901,-70.249425,5.499,-9.897,2459384.919,8.6187455,1.692,3430,15.6647,173.998,1011,10.5695,615.178,7400,3.92,2.37,CANDIDATE
3304.01,381789320,270.132239,-52.68301,-5.304,-22.698,2459384.958,3.4930546,2.985,7980,13.1021,639.317,1400,12.0148,502.336,5986,4.17,1.42,CANDIDATE
3305.01,380775661,269.546056,-62.477432,2.063,-15.248,2459388.229,2.025289,2.257,18480,12.3405,550.936,1349,12.9876,394.443,5297.4,4.52,0.86,CANDIDATE
3306.01,369861731,161.042028,-86.319954,-22.42,15.394,2459387.096,3.8780401,2.757,5030,8.5758,602.229,1380,12.3483,403.582,5617,4.31,1.15,FALSE POSITIVE
3307.01,369861728,161.036801,-86.316421,-22.007,13.715,2458681.294,3.8784358,2.677,9620,11.8812,310.093,1169,13.1045,560.726,5636,4.32,1.14,CANDIDATE
3309.01,365021641,271.991949,-49.555097,-2.018,-38.517,2459382.076,7.4832824,3.802,12910,12.264,129.267,939,11.8633,288.963,5306,4.35,1.06,CANDIDATE
331.01,262531275,20.419256,-42.481783,-6.279,-14.514,2459141.055,2.4843369,1.154,4450,8.59746,160.141,991,13.0261,939.136,5608,3.94,1.76,FALSE POSITIVE
3310.01,364072092,267.445726,-53.407556,0.856,-8.853,2459387.23,1.3828196,1.336,10030,15.7062,1001.35,1567,13.0374,890.249,6362,4.22,1.45,CANDIDATE
3311.01,337274055,269.063581,-57.100597,6.839,6.96,2459383.59,4.8435717,2.561,6120,15.3767,693.687,1429,13.1052,521.922,5552,4.42,1.01,FALSE POSITIVE
3312.01,332314607,272.905634,-36.782023,-1.585,-3.482,2458672.499,5.3890264,3.794,29490,10.50417995,93.9124,867,12.5578,450.91,3930.3,4.33418,1.23,CANDIDATE
3313.01,327210623,270.656968,-37.440201,-4.301,-6.36,2459384.957,2.128423,2.872,11080,10.50417995,674.806,1419,12.6827,8341.8,3689.6,4.33418,1.23,FALSE POSITIVE
3314.01,315398848,279.610687,-40.802254,-1.585,-3.482,2458679.635,1.3677581,1.363,5840,11.144,596.492,1376,12.4749,353.719,5355,4.33418,1.37,CANDIDATE
3315.01,312030014,264.934249,-73.37763,-2.269,-17.362,2459386.217,5.2330803,4.617,6900,12.7241,1001.08,1567,11.8748,565.094,6375,4.2,1.49,CANDIDATE
3316.01,311565540,260.706965,-73.434885,-4.66,-19.517,2459385.089,4.0668012,2.373,10210,10.2315,270.456,1129,13.4449,642.134,5789,4.47,0.98,CANDIDATE
3317.01,311292015,258.402253,-74.303176,-4.148,-10.752,2459385.043,2.9519989,3.518,8270,15.6964,1262.03,1660,12.8739,974.737,6136,4.03,1.73,CANDIDATE
3318.01,310854881,255.271159,-75.430201,12.641,-4.63,2459374.8,12.8777188,4.209,21210,10.50417995,70.9259,808,13.3675,586.486,5281.8,4.33418,1.23,CANDIDATE
3319.01,310267134,251.382358,-76.937828,-14.691,-30.878,2458681.713,0.5438807,0.78,3390,6.46581,1246.75,1655,13.5252,557.804,5259,4.41,0.98,FALSE POSITIVE
332.01,139285832,348.058952,-44.876485,35.906,-37.39,2459062.447,0.77685,1.43,830,3.28324,4180.32,2240,11.5273,222.852,5190,4.42,0.96,CONFIRMED
3320.01,307320565,267.895964,-63.005947,-1.834,-2.405,2459387.964,2.625748,3.529,4650,12.4597,2401.54,1950,12.4472,956.388,6693,4.04,1.89,CANDIDATE
3321.01,306648160,265.760335,-65.008252,0.113,-1.961,2458681.489,3.6525305,4.153,9770,14.7302,967.919,1553,10.6651,285.895,5930,4.14,1.47,CONFIRMED
3322.01,306357884,265.087598,-63.251885,1.722,-11.329,2459387.911,1.0571733,1.235,2140,12.0066,2168.84,1901,11.5624,809.845,6307,3.72,2.53,CANDIDATE
3323.01,305512837,262.640686,-64.723142,-11.469,-27.176,2459386.358,3.0223957,3.272,14800,11.507,791.733,1477,12.7316,234.721,4653,4.56,0.75,FALSE POSITIVE
3324.01,304695574,278.474993,-70.946262,-4.54,-22.686,2459386.64,2.8090597,3.24,6430,12.0828,1004.86,1568,12.9566,803.35,5852,4.1,1.52,CANDIDATE
3325.01,303617735,272.205469,-59.891679,-1.585,-3.482,2459382.586,4.2732096,3.047,5870,10.50417995,286.212,1145,12.8376,522.799,5332,4.33418,1.23,CANDIDATE
3326.01,301455423,256.43032,-70.909631,-5.955,-7.704,2459387.102,1.0664194,2.106,14350,14.3422,2742.65,2016,13.1482,685.8,5897,4.33,1.18,CANDIDATE
3327.01,292477426,281.602174,-68.126095,2.699,-9.65,2459382.157,4.1794516,3.921,4480,13.3164,815.017,1488,12.4256,891.92,6151,3.92,1.96,CANDIDATE
3328.01,276647494,266.123677,-79.594616,9.636,5.757,2459369.723,10.1923252,6.168,1730,5.40312,355.136,1209,12.1098,426.298,5767,4.23,1.28,CANDIDATE
3329.01,256158543,266.880985,-79.466679,-2.25,-1.995,2459386.788,5.0648278,4.321,9920,13.6307,738.156,1452,11.6723,441.315,6411,4.29,1.34,CANDIDATE
333.01,224245334,353.357499,-41.171521,16.701,1.791,2459089.918,3.7852328,3.5398298,1338.879128,4.7864833,650.4958544,1288.044546,11.5166,352.269,6150,4.4,1.1289999,CANDIDATE
3330.01,255768108,268.693269,-53.392923,-2.431,-8.443,2459387.736,1.0815202,1.317,9050,17.3782,1428.47,1712,12.4794,834.968,6260,4.02,1.78,CANDIDATE
3331.01,194795551,271.324167,-34.107171,0.421,-16.943,2459383.76,2.0180196,1.967,15190,12.168,520.136,1330,11.3208,217.193,5544,4.47,0.96,CONFIRMED
3332.01,194179013,271.039719,-34.12037,-4.526,-5.123,2459384.151,3.1785277,5.974,20330,10.50417995,788.118,1476,12.7825,6634.95,3540.7,4.33418,1.23,FALSE POSITIVE
3333.01,193782529,270.881486,-35.447285,-1.585,-3.482,2458674.781,3.9823479,4.463,32030,10.50417995,197.455,1044,13.334,370.553,3986,4.33418,1.23,CANDIDATE
3334.01,160930264,276.041754,-51.036649,-2.33,-8.422,2458680.863,1.9242952,3.075,12690,16.9815,2478.4,1965,12.8757,851.085,6324.3,4.19,1.48,CANDIDATE
3335.01,120033290,279.109348,-57.452396,-2.026,0.723,2458682.074,2.265394,3.478,4540,12.6882,1585.08,1757,12.5521,744.585,5568,3.89,1.86,CANDIDATE
3336.01,119950057,278.746802,-55.663421,-1.585,-3.482,2458681.503,10.1822686,2.424,12570,10.50417995,355.909,1175.803988,12.388,535.977,5788.7,4.33418,1.23,CANDIDATE
3337.01,119089245,275.147902,-58.253155,-0.21,-0.681,2459388.954,1.2436504,1.215,7630,11.1385,828.458,1494,13.3234,781.789,6070,4.35,1.18,CANDIDATE
3338.01,86419190,271.923408,-42.543178,-4.562,-15.268,2459385.194,1.4893582,1.286,8600,12.5424,1946.1,1850,12.5052,533.245,6208,4.42,1.11,CANDIDATE
3339.01,86021841,271.611136,-44.117222,2.41,-0.633,2459386.459,3.7465541,2.623,12890,10.50417995,824.101,1492,12.2962,370.553,5766.6,4.33418,1.23,CANDIDATE
3341.01,75919790,268.399733,-59.653938,6.714,-9.147,2459386.225,8.6369598,4.91,13620,13.0862,439.615,1275,12.7691,543.009,6040,4.45,1.04,CANDIDATE
3342.01,75076261,266.358966,-56.882951,-9.733,-24.925,2459383.417,5.9709305,3.145,11800,12.3371,180.951,1021,11.8482,340.802,5748,4.38,1.09,CANDIDATE
3343.01,58046864,275.164944,-39.220957,9.755,-15.582,2458680.476,2.3651663,2.462,15360,19.4747,851.541,1504,13.4411,991.209,5805,4.1,1.51,FALSE POSITIVE
3344.01,57093805,272.450977,-31.891545,-9.895,-3.343,2458678.654,3.2229781,3.793,9310,14.58,2054.13,1875,10.9308,248.097,5488,4.2,1.29,CANDIDATE
3345.01,21997420,268.05232,-45.1783,-1.123,-4.392,2459386.771,2.1917701,3.145,11650,20.1864,3396.72,2126,13.207,1356.21,7222,4.12,1.84,CANDIDATE
3346.01,6404965,283.664945,-47.994244,-19.549,-95.54,2458681.381,4.8692603,2.538,5510,6.32448,215.764,1067,11.9812,132.574,4323,4.58,0.7,CANDIDATE
3347.01,131581531,118.348267,-36.803031,18.437,0.972,2459251.479,3.0591641,4.25,2110,7.01214,2296.74,1928,12.0536,491.072,4999.4,4.33418,1.59,FALSE POSITIVE
3348.01,131347421,117.924589,-37.171337,-7.5,6.9,2459250.961,2.6156239,2.101,2340,4.05281,1128.14,1614,11.4872,820.182,7002,4.33418,0.83,CANDIDATE
335.01,41865539,21.32225,-39.947872,-13.501,-13.674,2458354.866,1.26092,2.718,4825.94,8.46782,5014.81,2344,12.3571,472.613,5875,4.36,1.11,FALSE POSITIVE
3350.01,4959676,141.699699,-38.626819,50.816,-25.3,2459988.846,2.2358979,1.588,610,3.28794,851.912,1505,10.6418,112.087,4793.8,4.42,0.9,CANDIDATE
3351.01,941340744,162.916411,-44.985551,0.063,-7.869,2459327.236,4.311529,2.699,9820,15.9679,364.211,1217,10.9932,388.82,6777,4.29,1.57,CANDIDATE
3352.01,33840683,64.841462,-74.585973,-6.575,57.524,2460068.517,13.8198702,5.041,328,3.09224,107.236,896,10.2756,281.692,5598,3.85,1.96,CANDIDATE
3353.01,391903064,106.529815,-75.819559,-5.96,38.599,2460174.15,4.6658007,2.609,565,2.17821,216.429,1068,8.7843,78.7577,6365,4.54516,1.02,CONFIRMED
3353.02,391903064,106.529815,-75.819559,-5.96,38.599,2460167.79,8.8176457,3.076,645,2.36114,85.6924,847,8.7843,78.7577,6365,4.54516,1.02,CANDIDATE
3354.01,260367888,95.151882,-59.754672,-5.251,16.627,2459983.753,46.3810093,6.1350191,1108.354195,5.7534556,55.3448497,695.647218,10.9567,415.22,6307.9,4.07,1.69625,CANDIDATE
3355.01,382045742,79.323673,-59.068391,11.998,37.044,2459362.149,15.6600896,4.785,400,2.14305,110.915,904,10.8204,261.681,6257,4.42,1.13,CANDIDATE
3356.01,229138584,25.719671,-48.78843,18.304,25.095,2459136.464,2.9122454,3.269,1210,5.08343,862.596,1509,12.1289,495.996,5466,3.94,1.46,CANDIDATE
3357.01,412259468,110.390835,-21.93839,-4.179,2.297,2459229.684,2.6535777,2.1014914,1446.27536,6.685956,4941.352343,2138.361887,11.0285,607.29,8037,4.26402,1.70185,FALSE POSITIVE
3358.01,146244533,133.542032,-48.072792,-13.597,5.808,2459296.556,8.8088443,4.411,3550,10.7596,2579.38,1985,10.5387,454.844,8072,4.37,1.58,FALSE POSITIVE
3359.01,360714300,142.919776,-63.367397,43.867,-29.297,2460013.997,15.8118347,4.449,601,2.24252,70.4363,807,9.6216,119.49,5746.7,4.43,1.01,CANDIDATE
336.01,55452495,70.670279,-64.885209,-11.324,-2.566,2460108.109,17.7082945,3.449,2341,11.7171,100.109,881,9.9524,600.497,7859,4.12,2.8,FALSE POSITIVE
3362.01,464300749,155.984143,-56.843117,-24.125,7.716,2460031.241,18.0953159,2.627,3176,12.0619,37.2117,688,10.3823,366.987,6509.8,3.99,1.8,CONFIRMED
3363.01,385858569,138.759017,-54.314261,-6.515,5.795,2460007.793,9.7433732,3.747,1566,10.50417995,355.909,1175.803988,10.2509,2157.7,8582,4.09,1.23,CANDIDATE
3364.01,280655495,144.537771,-49.335223,-26.538,14.007,2459990.16,5.8769438,4.5933803,7168.784926,12.3925008,511.3176191,1212.809078,10.8137,277.899,5805,4.13,1.4484,CONFIRMED
3365.01,34297761,146.497112,-46.267641,-42.412,8.691,2459992.695,5.3928876,3.8463963,7447.113792,12.0135136,511.6375558,1212.99875,10.8467,273.225,5970,4.24,1.3179801,CANDIDATE
3366.01,220547837,155.332076,-50.081462,-31.6,11.6,2459328.322,8.4562659,4.338,8430,17.3093,833.599,1175.803988,10.7038,238.294,6144,4.33418,1.3,CANDIDATE
3367.01,131730580,147.793034,-49.410563,-5.553,2.362,2459991.794,3.7493233,2.274,1170,10.50417995,355.909,1175.803988,10.6973,5366.25,5788.7,4.33418,1.23,CANDIDATE
3368.01,131419624,118.086505,-37.720846,-2.737,6.263,2459276.067,7.2611991,3.389,3980,15.4357,1167.97,1628,12.8281,886.655,6702,4.07,1.82,CANDIDATE
3369.01,190981760,134.39908,-36.850749,-6.195,1.569,2459278.825,3.5463582,4.168,6020,10.50417995,922.838,1535,12.7345,815.313,5453,4.33418,1.23,FALSE POSITIVE
337.01,155986102,7.330079,-50.140052,27.779,18.042,2458360.617,6.87168,3.16,39248.4,28.967,380.128,1230,12.0235,292.682,5446,4.43,1.33,FALSE POSITIVE
3370.01,131250246,117.781828,-41.578402,2.154,-1.175,2459990.54,2.3506831,2.743,1940,6.39563,1871.52,1832,12.0148,549.076,6589,4.24,1.47,CANDIDATE
3371.01,186470510,132.699163,-35.006901,-6.6,6.3,2459963.843,3.5071842,3.3833003,3155.922302,11.2416379,2055.080942,1716.669296,11.5432,627.758,7462,4.33418,1.85807,CANDIDATE
3372.01,131036011,117.531459,-38.714129,-3.709,4.425,2459273.405,11.0701242,4.097,11750,10.50417995,355.909,1175.803988,13.1038,1521.09,5788.7,4.33418,1.23,FALSE POSITIVE
3373.01,186459119,132.627958,-31.982173,-0.814,-5.679,2459968.501,6.534605,2.957,6530,12.2512,167.262,1001,12.889,677.509,5826,4.16,1.41,CANDIDATE
3374.01,131025778,117.265588,-36.677812,-1.689,2.127,2459251.491,2.6543295,3.275,18470,23.745,2779.92,2022,13.0959,1040.31,7517,4.21,1.71,CANDIDATE
3375.01,185482513,130.052164,-31.994286,8.421,-11.26,2459279.832,1.2368321,2.144,1930,7.3968,3451.44,2135,12.6206,735.596,6117,4.1,1.59,FALSE POSITIVE
3376.01,130797885,117.091727,-38.018985,-3.674,3.14,2459271.005,4.7260751,4.275,6910,14.7931,4023.58,2218,13.4213,1055.67,7311,4.27,1.55,CANDIDATE
3377.01,184670625,127.670065,-40.280004,-2.163,-0.308,2459278.383,0.5241284,1.017,2400,16.7968,16094.6,3137,12.5004,810.822,5860,3.88,1.95,FALSE POSITIVE
